name,orig_smiles,prot_smiles,mmgbsa_score,mmgbsa_score_sem,mmpbsa_score,mmpbsa_score_sem,vina_score,qed_score
ZINCtL000014Qw97,COc1ccc([N+](=O)[O-])cc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,COc1ccc([N+](=O)[O-])cc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-54.68426450285715,0.7203696407855512,-43.393463333333344,0.8801793420969302,-8.206,0.295063231711094
ZINCsU00001b6zrh,O=C(OCc1cccc2c1CCCC2)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1cccc2c1CCCC2)c1[nH]c2c(Br)cccc2c1CCCO,-53.876397106857176,0.6308379506005916,-44.42326476190479,0.7060638163043559,-9.915,0.5230570860689489
ZINCsU00001aYbfK,O=C(OCc1c(Cl)oc2ccccc12)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1c(Cl)oc2ccccc12)c1[nH]c2c(Br)cccc2c1CCCO,-53.52617381276188,0.2419434244367967,-43.61663285714284,0.2866764743632236,-9.199,0.3651126641333852
ZINCsQ00001e1YP6,COc1ncc(Br)c(C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,COc1ncc(Br)c(C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-52.599412244380936,0.895438963053264,-43.44435666666668,0.9758814609556088,-8.151,0.4494575399317079
ZINCtV000002EVzt,C[C@@H]1CC[C@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)[C@@H](C)C1,C[C@@H]1CC[C@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)[C@@H](C)C1,-52.51879189314285,0.4411985916256858,-40.20080023809524,0.3519071937712938,-9.343,0.426409230707781
ZINCsU00001bHhj3,COc1c(Cl)ccc(Cl)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,COc1c(Cl)ccc(Cl)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-52.51388878495241,0.6835043375821966,-41.963520714285735,0.8074894384319721,-8.272,0.43058360409320606
ZINCqx00000sco5w,C[C@H](CN1CCOCC1)OC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H](CN1CCOCC1)OC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-51.92262708361907,0.5845168113038475,-36.523677857142886,0.6414041870786913,-7.201,0.6678257902384458
ZINCtU00000Q2DT7,O=C(OCc1c(Cl)ccc([N+](=O)[O-])c1Cl)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1c(Cl)ccc([N+](=O)[O-])c1Cl)c1[nH]c2c(Br)cccc2c1CCCO,-51.49936725428576,0.772219237056501,-41.07266880952386,0.575386743084489,-8.235,0.2549411509918323
ZINCrL00000EVEXc,CN(CCOC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccccc1,CN(CCOC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccccc1,-51.4945082952381,0.7129057483916797,-40.41901380952381,0.5833808891022838,-8.457,0.5263687580708878
ZINCsV000004dQb9,Cc1cccc2c(CCC(=O)O[C@@H]3CCCC[C@@H]3[C@@H]3CCC[C@H](C)C3)c[nH]c12,Cc1cccc2c(CCC(=O)O[C@@H]3CCCC[C@@H]3[C@@H]3CCC[C@H](C)C3)c[nH]c12,-51.389752950095215,0.3304055884840091,-39.803940238095215,0.2962466024601766,-9.874,0.6142622052810685
ZINCtU00000SaWO8,O=C(OCc1c(Br)cc(F)cc1[N+](=O)[O-])c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1c(Br)cc(F)cc1[N+](=O)[O-])c1[nH]c2c(Br)cccc2c1CCCO,-50.82010996876194,0.3775988197082521,-41.74323666666671,0.4562340713045079,-8.029,0.2537274537891434
ZINCrU00000H9xib,Cc1cc(Br)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1Cl,Cc1cc(Br)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1Cl,-50.49749131942853,0.6240176072979117,-41.30046380952378,0.7013008412037481,-8.849,0.39981579645146226
ZINCpU00000MHar0,C=CCCCCCCOC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C=CCCCCCCOC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-50.13097836647615,0.5960473067410474,-41.64892071428567,0.6125457388996361,-7.953,0.30718825830544444
ZINCtU00000Qxdl3,Cc1ccc(OCCCOC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1C,Cc1ccc(OCCCOC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1C,-50.03187023504772,0.4428128610378053,-39.966240714285824,0.4033590388107039,-8.983,0.34450133573481045
ZINCtU00000RtaTS,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)O[C@@H]1CCC[C@@H]2CCO[C@H]21,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)O[C@@H]1CCC[C@@H]2CCO[C@H]21,-50.02694935942857,0.480822924567224,-37.65251833333333,0.3664229868317724,-9.656,0.605058393158854
ZINCmA000003v4uE,Cc1[nH]c2ccccc2c1CCC(=O)OC1CC(N(C)C)C1,Cc1[nH]c2ccccc2c1CCC(=O)OC1CC(N(C)C)C1,-49.98387730857147,0.2269368178696131,-32.81894809523813,0.158842882165276,-8.825,0.8633016843607564
ZINCtV000002EW9i,C[C@@H]1CC[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C[C@@H]1C,C[C@@H]1CC[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C[C@@H]1C,-49.95546256152376,0.5441066754054574,-39.17232690476186,0.3959166597004516,-9.848,0.426409230707781
ZINCtT00000QZWUK,Cc1ccc([C@@H](C)OC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1[N+](=O)[O-],Cc1ccc([C@@H](C)OC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1[N+](=O)[O-],-49.93013694361899,0.9527213914216384,-40.01628523809519,0.8144016473656513,-8.474,0.2930742682050852
ZINCsU00001Hl70T,Cc1cc(C2CC2)ccc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,Cc1cc(C2CC2)ccc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-49.88963756914285,1.0524093278090951,-39.31381904761904,0.9358512960064372,-9.153,0.48208116590697214
ZINCrS00000HsWdh,O=C(O[C@H]1CCc2c(F)cccc21)c1[nH]c2c(Br)cccc2c1CCCO,O=C(O[C@H]1CCc2c(F)cccc21)c1[nH]c2c(Br)cccc2c1CCCO,-49.86772973619045,0.3929271832221603,-41.723320238095205,0.3530650717101,-9.828,0.5676873069067686
ZINCtW000002Qr6W,CC1(C)CCC(OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)CC1,CC1(C)CCC(OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)CC1,-49.85719731561897,0.2273683558807907,-38.1571035714285,0.3989803030727047,-8.837,0.4202666889317315
ZINCtL000015Lnvv,COc1c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cccc1[N+](=O)[O-],COc1c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cccc1[N+](=O)[O-],-49.84950835790482,0.6199359935330763,-38.72994904761912,0.5644680318788002,-8.134,0.295063231711094
ZINCpI00000wRLqL,O=C(OCCOCCC1CC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCCOCCC1CC1)c1[nH]c2c(Br)cccc2c1CCCO,-49.816487758857065,0.3039627754212979,-41.29415952380945,0.3683726520965998,-7.588,0.4614844969459488
ZINCqO00000sO8KH,O=C(OCC(Br)=C1CCOCC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCC(Br)=C1CCOCC1)c1[nH]c2c(Br)cccc2c1CCCO,-49.7818540820952,0.5254072473690535,-39.36427761904757,0.4127255896874837,-8.431,0.5905719731443777
ZINCqU00000D5mfC,C[C@@H]1CCC[C@@H](CCOC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C1,C[C@@H]1CCC[C@@H](CCOC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C1,-49.71499881333329,0.6149642493977568,-40.7165071428571,0.659913035507738,-8.419,0.6010915827253617
ZINCtU000017Tkcq,O=C(OCc1cc(Cl)cc(Cl)c1[N+](=O)[O-])c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1cc(Cl)cc(Cl)c1[N+](=O)[O-])c1[nH]c2c(Br)cccc2c1CCCO,-49.70041332247613,0.5741083191719935,-40.28100357142851,0.60321030526316,-8.564,0.2549411509918323
ZINCrU00000GQXvF,CC(C)c1ccc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1,CC(C)c1ccc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1,-49.64279187466669,0.9032542786910576,-39.1975497619048,0.8664615657611253,-8.964,0.49799524495638925
ZINCtV000002DgFd,C[C@@H]1CC[C@@H](C)[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C1,C[C@@H]1CC[C@@H](C)[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C1,-49.48428235123806,0.4693279286093208,-37.1751333333333,0.3965046819460194,-8.47,0.426409230707781
ZINCrR00000TRAfo,O=C(OCc1cccc2c1CCC2)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1cccc2c1CCC2)c1[nH]c2c(Br)cccc2c1CCCO,-49.43751052609524,0.875258136892318,-38.98388761904762,0.940531315699373,-9.455,0.5598272501719747
ZINCrU00000H3fUc,O=C(OCc1c(Br)ccc(Cl)c1F)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1c(Br)ccc(Cl)c1F)c1[nH]c2c(Br)cccc2c1CCCO,-49.410258420000034,0.9333313901060628,-38.673764761904806,0.7911851651333291,-8.713,0.32127838992930163
ZINCsQ00001f5luV,CN(CCCOC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C1CCCCC1,CN(CCCOC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C1CCCCC1,-49.40100634209524,0.9748736462569456,-35.965843809523804,0.7661559782149294,-8.632,0.4298457524498151
ZINCpm00000SkaMQ,CN1C[C@@H](NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C[C@H]1CO,CN1C[C@@H](NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C[C@H]1CO,-49.27438249485715,0.4938278117329785,-34.42743476190476,0.511892592594654,-7.67,0.5833925985451092
ZINCrQ00000FiLSz,Cc1noc(C(C)C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,Cc1noc(C(C)C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-49.2550039491429,0.425769817273027,-41.33370666666672,0.4303520873988981,-8.716,0.5285635209697875
ZINCrU00000EKcWB,O=C(OCc1c(F)ccc(Br)c1Cl)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1c(F)ccc(Br)c1Cl)c1[nH]c2c(Br)cccc2c1CCCO,-49.23936237885717,0.5962629466274643,-40.827039523809546,0.7099840991680809,-8.671,0.3212783899293016
ZINCsU00001moDIL,O=C(OCC1(Cc2ccccc2)CC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCC1(Cc2ccccc2)CC1)c1[nH]c2c(Br)cccc2c1CCCO,-49.219196883809545,0.4138578447161813,-40.39914452380954,0.5038194160201276,-9.209,0.48108714508935163
ZINCsU00001a4Nyw,O=C(OCc1cccc2c1SCCC2)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1cccc2c1SCCC2)c1[nH]c2c(Br)cccc2c1CCCO,-49.186657427619096,0.3104756723039352,-38.38761904761909,0.2967572309932788,-9.221,0.49358078482284334
ZINCqU00000roWZ8,O=C(OCc1ccc(F)cc1Br)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1ccc(F)cc1Br)c1[nH]c2c(Br)cccc2c1CCCO,-49.16623231961898,0.3368169099553144,-41.32667595238089,0.374502112332142,-8.876,0.4774380862226296
ZINCtV000002EOYi,C[C@@H]1CC[C@H](C)[C@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Cl)cccc23)C1,C[C@@H]1CC[C@H](C)[C@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Cl)cccc23)C1,-49.0554166308572,0.4608503952723325,-39.14906619047623,0.3763886269714029,-9.117,0.4711347352679826
ZINCqU00000txeUW,Cc1cccc(Br)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,Cc1cccc(Br)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-49.02470854361911,0.3884778608661411,-40.21651952380959,0.5175850343102597,-8.958,0.4713212083794579
ZINCsT00001svH7k,N#Cc1cc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c(Br)cc1F,N#Cc1cc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c(Br)cc1F,-48.9753382087619,1.0081819715812683,-41.22398285714284,1.1748873023440007,-8.562,0.4583687305937225
ZINCsU00001d2jbC,COc1cc(Cl)c(Br)cc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,COc1cc(Cl)c(Br)cc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-48.89911446780956,0.5184569661365692,-36.39987047619052,0.4359365159349186,-8.218,0.3875117775835766
ZINCsR00001bPSh4,O=C(OCc1cc(Cl)ccc1[N+](=O)[O-])c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1cc(Cl)ccc1[N+](=O)[O-])c1[nH]c2c(Br)cccc2c1CCCO,-48.857742049714304,0.7769550959533695,-39.3871023809524,0.8842005713675996,-8.482,0.29560564664168854
ZINCpS00000H21oz,C[C@H](COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C1CCCC1,C[C@H](COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C1CCCC1,-48.85028750838092,0.6125198816924102,-40.30429761904757,0.6298841612750709,-8.675,0.6449314774590673
ZINCqB00000MqcOm,CCn1nnc(C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CCn1nnc(C)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-48.824657475238055,0.6299719332249972,-40.48484309523808,0.7163198465576972,-7.926,0.5721884994398767
ZINCrV00000EA3g6,O=C(OCc1c(Cl)ccc(Cl)c1Cl)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1c(Cl)ccc(Cl)c1Cl)c1[nH]c2c(Br)cccc2c1CCCO,-48.823495144380985,0.7750939883706578,-38.588755476190514,0.9445378380623358,-8.706,0.3200993054227642
ZINCrU00000EUudt,Cc1c(Cl)cc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1Br,Cc1c(Cl)cc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1Br,-48.72640514114288,0.6844655723078346,-38.87997547619052,1.0068121050174708,-9.033,0.39981579645146237
ZINCtV000002pHA6,C=C1CCCC[C@H]1OC(=O)CCc1c(-c2ccc(F)cc2)[nH]c2c(Cl)cccc12,C=C1CCCC[C@H]1OC(=O)CCc1c(-c2ccc(F)cc2)[nH]c2c(Cl)cccc12,-48.68472550723805,0.4294324556901141,-37.981114047619016,0.3423630564124059,-9.355,0.37918495338002345
ZINCrU00000EnDi8,Cc1ccc(F)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1Cl,Cc1ccc(F)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1Cl,-48.673057887428506,0.7495504972237876,-39.15439547619042,0.8183863649415872,-8.944,0.4960141017567868
ZINCtW000002SKhg,Cc1cccc(OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)c1Cl,Cc1cccc(OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)c1Cl,-48.66420125371428,0.5268220267815112,-36.14769404761905,0.356421807597923,-9.913,0.25066061161896447
ZINCrU00000oCSt5,C[C@H](CC(=O)Oc1cccc(N2CCCCC2)c1)c1c[nH]c2ccccc12,C[C@H](CC(=O)Oc1cccc(N2CCCCC2)c1)c1c[nH]c2ccccc12,-48.62873861504767,0.4571645791394208,-37.04829452380958,0.5061645597441836,-9.937,0.49745766966992305
ZINCrU00000F06KX,CC(C)[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C1CCCCC1,CC(C)[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C1CCCCC1,-48.62837839276185,0.3937642167341488,-39.78009119047615,0.4392336385225227,-8.953,0.5543431434690287
ZINCqH00000wmoey,CN(C)CCCC(C)(C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CN(C)CCCC(C)(C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-48.56061102190476,0.2802385520755873,-33.64918166666668,0.3603153961669016,-6.587,0.5751130006454547
ZINCtU00000RO3aL,Cc1c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc(Br)cc1[N+](=O)[O-],Cc1c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc(Br)cc1[N+](=O)[O-],-48.55080184114291,0.5819705777741329,-38.5512628571429,0.5179507916076607,-8.259,0.2506113332266406
ZINCpO00000JquBy,C[C@H](CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO)CC1CCC1,C[C@H](CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO)CC1CCC1,-48.51605725257139,0.805817273412479,-40.20640428571425,0.6500932345631436,-8.135,0.6070017572043679
ZINCpt00000iH8eU,CN1CC[C@@H](CCC(=O)O[C@@H]2CCc3ccc([N+](=O)[O-])cc3C2=O)C1,CN1CC[C@@H](CCC(=O)O[C@@H]2CCc3ccc([N+](=O)[O-])cc3C2=O)C1,-48.47788179885706,0.3151915690300307,-33.74479071428564,0.239156265544396,-8.484,0.46181098621316
ZINCrS00000YW4Dh,C=C(COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccc(F)cc1,C=C(COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccc(F)cc1,-48.44443903276189,0.7723275961998058,-37.703386904761885,0.8078632221007144,-8.983,0.5243421047228518
ZINCrU00000GzyQD,O=C(O[C@H]1CCc2ccc(Cl)cc21)c1[nH]c2c(Br)cccc2c1CCCO,O=C(O[C@H]1CCc2ccc(Cl)cc21)c1[nH]c2c(Br)cccc2c1CCCO,-48.40071229276198,0.4543216230270566,-39.36654571428578,0.4784291006850444,-8.994,0.5170113526991568
ZINCsQ00001lmF6a,CCc1c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)noc1C1CC1,CCc1c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)noc1C1CC1,-48.39340780780949,0.6869930395843993,-39.03560928571425,0.6569171164115221,-8.625,0.4915199755853843
ZINCrS00000O1BDw,COc1cccc(Cl)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,COc1cccc(Cl)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-48.32673431200003,0.4892391506327749,-39.59880928571431,0.4245311797126389,-8.536,0.5015326592077683
ZINCsU00001czKkD,COc1cc(C)c(Br)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1,COc1cc(C)c(Br)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1,-48.31609395257139,0.5069780099774557,-37.9902314285714,0.5822844425366471,-8.369,0.42333936449758897
ZINCrL00000GfqlT,CCc1nn(C)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1Cl,CCc1nn(C)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1Cl,-48.31184407599997,0.4783552439723588,-39.20002357142854,0.5845714089064894,-8.212,0.5253495078130865
ZINCrU00000GF3nX,Cc1c(Br)ccc(F)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,Cc1c(Br)ccc(F)c1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-48.28889496647624,0.6287885633615483,-38.43909738095242,0.6663909816054031,-8.905,0.44569383455752803
ZINCtW000002Rirx,CC[C@@H]1CCC[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C1,CC[C@@H]1CCC[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C1,-48.28577844000005,0.396952206612346,-38.339707380952426,0.3195185729570979,-9.147,0.4060286196704783
ZINCrU00000G39OU,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccc(F)cc1Cl,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccc(F)cc1Cl,-48.26838427104759,1.0371944714225538,-39.51839547619044,1.1252366101717453,-8.193,0.47896704936437645
ZINCsU00001ddTfH,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccc2c(c1)CCC2,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccc2c(c1)CCC2,-48.19724835904755,0.6423234895474713,-36.38071047619042,0.9743161672456522,-9.084,0.5121447499897023
ZINCtO00000JkIOa,COc1ccc2c(CCC(=O)Oc3ccc4c5c3CCCN5CCC4)c[nH]c2c1,COc1ccc2c(CCC(=O)Oc3ccc4c5c3CCCN5CCC4)c[nH]c2c1,-48.160392033904806,0.2510515746193716,-35.712932142857184,0.2860983548519259,-9.883,0.5177845090144609
ZINCtV000002pHA8,C=C1CCCC[C@H]1OC(=O)CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12,C=C1CCCC[C@H]1OC(=O)CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12,-48.13082000476194,0.4859835314428273,-40.09105714285717,0.3722621012421719,-9.949,0.35344604825999826
ZINCsU0000032Sso,CCc1cccc(OC(=O)CCc2c(-c3ccccc3)[nH]c3ccccc23)c1,CCc1cccc(OC(=O)CCc2c(-c3ccccc3)[nH]c3ccccc23)c1,-48.10624321180954,0.3128162779196565,-37.08960738095241,0.3191995115200153,-9.932,0.337709342621583
ZINCtU00000XKSLa,COc1ccc(C(C)C)cc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,COc1ccc(C(C)C)cc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-48.05397436590474,0.333318334388998,-36.63367595238094,0.3739267033979741,-8.854,0.44522952751278627
ZINCrP00000EZBXh,COc1cccc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1C,COc1cccc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1C,-48.01790070266666,0.8150549477042766,-38.52561238095237,0.8666464127118013,-8.366,0.5385795768244702
ZINCtV00000Rsxqn,CO[C@H]1CCCC[C@@H]1OC(=O)CCc1c(-c2ccccc2)[nH]c2c(Br)cccc12,CO[C@H]1CCCC[C@@H]1OC(=O)CCc1c(-c2ccccc2)[nH]c2c(Br)cccc12,-47.97941325504768,0.3459796724155118,-37.32131690476196,0.2906604106716869,-9.256,0.4610449032506028
ZINCtU000017K2p9,Cc1c(Br)cc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1[N+](=O)[O-],Cc1c(Br)cc(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cc1[N+](=O)[O-],-47.91899054190481,0.667413821033063,-37.69069595238099,0.5061174593798695,-8.901,0.2506113332266406
ZINCtU00000RW1TS,Cc1cccc2c(CCC(=O)Oc3ccc([N+](=O)[O-])cc3-c3cccs3)c[nH]c12,Cc1cccc2c(CCC(=O)Oc3ccc([N+](=O)[O-])cc3-c3cccs3)c[nH]c12,-47.90249523638096,0.2814535776700285,-37.51689261904762,0.2270171305549572,-10.061,0.19397216394301947
ZINCtV000002Mbqy,O=C(CCc1c(-c2ccccc2)[nH]c2c(Cl)cccc12)Oc1cc(F)cc(Br)c1,O=C(CCc1c(-c2ccccc2)[nH]c2c(Cl)cccc12)Oc1cc(F)cc(Br)c1,-47.863242528571455,0.3786000690832782,-37.65271714285716,0.2399112280754123,-9.485,0.2527275500516936
ZINCsN00001emv12,C[C@H]1CCc2onc(COC(=O)c3[nH]c4c(Br)cccc4c3CCCO)c2C1,C[C@H]1CCc2onc(COC(=O)c3[nH]c4c(Br)cccc4c3CCCO)c2C1,-47.80461065866671,0.4892115924000929,-37.7352990476191,0.4148297262658955,-9.407,0.5497240348219564
ZINCrU00000NFDFB,Cc1cc(F)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c(Br)c1,Cc1cc(F)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c(Br)c1,-47.75318378323805,0.4886701951800503,-38.12682499999996,0.5267614782891799,-8.616,0.44569383455752803
ZINCrU00000PAuZB,Cc1ccc(F)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1Br,Cc1ccc(F)c(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)c1Br,-47.72319082190482,0.3198464475578816,-37.61043357142863,0.4533484695189462,-8.896,0.44569383455752803
ZINCrU00000QyJWf,CCCc1ccccc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CCCc1ccccc1COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-47.71063501161903,0.5642501382051635,-38.030552380952365,0.6335059251225894,-9.203,0.4853041752087242
ZINCnP00000JKK1I,CCCCCC#CCOC(=O)CCc1c(C)[nH]c2ccccc12,CCCCCC#CCOC(=O)CCc1c(C)[nH]c2ccccc12,-47.69732424076187,0.6951082519312707,-35.41722476190473,0.4189253879868171,-8.468,0.4633517386304193
ZINCrT00000Hlf69,O=C(OCCSc1ccccc1F)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCCSc1ccccc1F)c1[nH]c2c(Br)cccc2c1CCCO,-47.66083197847613,0.7134320008092753,-39.21241428571423,0.7890137863678498,-8.308,0.28875439026027416
ZINCsR00001aJ4Ub,O=C(OCc1ccc(I)c([N+](=O)[O-])c1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1ccc(I)c([N+](=O)[O-])c1)c1[nH]c2c(Br)cccc2c1CCCO,-47.66005805638093,0.7001995364352087,-37.657031428571415,0.6023975943155143,-8.335,0.18875743687213564
ZINCpA00000xrMrI,C[C@H](CN1CCCC1)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H](CN1CCCC1)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-47.64923654285708,0.6056732111538675,-32.239214047619,0.3198059519817562,-7.79,0.6598253332895627
ZINCpK00000v9nR7,N#CC1=C(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCC1,N#CC1=C(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCC1,-47.639245716,0.4341043958769345,-38.47562142857144,0.5794256781782653,-8.391,0.7138913823489401
ZINCsS00001pdG7n,O=C(OCc1ccc(F)c2c1CCC2)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCc1ccc(F)c2c1CCC2)c1[nH]c2c(Br)cccc2c1CCCO,-47.63834710761903,0.5301531727121642,-38.62610119047618,0.5809845717860332,-9.762,0.5331003234825451
ZINCmA000003v4uH,Cc1[nH]c2ccccc2c1CCC(=O)OCCCN1CCC1,Cc1[nH]c2ccccc2c1CCC(=O)OCCCN1CCC1,-47.63439665980957,0.3734129724178852,-31.35074619047624,0.2555210675552343,-8.275,0.6312435618123957
ZINCtV000002EOXG,C[C@@H]1CC[C@H](C)[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C1,C[C@@H]1CC[C@H](C)[C@@H](OC(=O)CCc2c(-c3ccccc3)[nH]c3c(Br)cccc23)C1,-47.58363749657144,0.3425540230971401,-35.00294357142857,0.3517497925485898,-9.748,0.426409230707781
